time	V(out1)	V(out2)	V(out3)
Step Information: Cap=1p  (Step: 1/4)
1.940955522058941e-01	1.293570e+01	2.135970e+01	2.834810e+01
1.943396928308941e-01	1.291800e+01	2.133815e+01	2.832483e+01
1.948279740808941e-01	1.289804e+01	2.131059e+01	2.829386e+01
1.952360085462608e-01	1.288536e+01	2.129169e+01	2.827215e+01
1.956841612603861e-01	1.287313e+01	2.127299e+01	2.825050e+01
1.964107302794915e-01	1.285587e+01	2.124671e+01	2.821991e+01
1.973872927794915e-01	1.283882e+01	2.122125e+01	2.818989e+01
1.983638552794915e-01	1.282863e+01	2.120675e+01	2.817222e+01
1.984859255919915e-01	1.282821e+01	2.120632e+01	2.817156e+01
1.989131716857415e-01	1.282925e+01	2.120877e+01	2.817372e+01
1.990505007873040e-01	1.284524e+01	2.124065e+01	2.822071e+01
1.994777468810540e-01	1.306155e+01	2.167236e+01	2.886512e+01
1.999660281310540e-01	1.331564e+01	2.217887e+01	2.962066e+01
2.003322390685540e-01	1.350748e+01	2.256073e+01	3.018975e+01
2.007594851623040e-01	1.376557e+01	2.307415e+01	3.086426e+01
2.011867312560540e-01	1.407908e+01	2.369788e+01	3.151157e+01
2.016750125060540e-01	1.441077e+01	2.435692e+01	3.217786e+01
2.026515750060540e-01	1.501627e+01	2.555838e+01	3.338689e+01
2.030788210998040e-01	1.528335e+01	2.599425e+01	3.382401e+01
2.034450320373040e-01	1.556458e+01	2.630027e+01	3.413017e+01
2.039333132873040e-01	1.583250e+01	2.657853e+01	3.440847e+01
2.048910584754640e-01	1.614492e+01	2.690180e+01	3.473172e+01
2.052594950917314e-01	1.619461e+01	2.695458e+01	3.478445e+01
2.057223601273064e-01	1.620611e+01	2.696921e+01	3.479888e+01
2.064723466631010e-01	1.621647e+01	2.698304e+01	3.481188e+01
2.074489091631010e-01	1.622342e+01	2.699072e+01	3.481720e+01
2.084254716631010e-01	1.622343e+01	2.698726e+01	3.480996e+01
2.087916826006010e-01	1.621921e+01	2.697915e+01	3.479962e+01
2.093257402177885e-01	1.620149e+01	2.694535e+01	3.476200e+01
2.097529863115385e-01	1.594076e+01	2.642639e+01	3.423957e+01
2.102412675615385e-01	1.563382e+01	2.581625e+01	3.362547e+01
2.112178300615385e-01	1.502940e+01	2.461624e+01	3.241755e+01
2.113399003740385e-01	1.495635e+01	2.447142e+01	3.227174e+01
2.115840409990385e-01	1.480923e+01	2.420046e+01	3.199881e+01
2.120723222490385e-01	1.449154e+01	2.369407e+01	3.148848e+01
2.121943925615385e-01	1.440179e+01	2.357862e+01	3.137204e+01
2.124385331865385e-01	1.421597e+01	2.337581e+01	3.116728e+01
2.129268144365385e-01	1.386971e+01	2.301039e+01	3.079796e+01
2.130488847490385e-01	1.379137e+01	2.292879e+01	3.071539e+01
2.132930253740385e-01	1.365669e+01	2.278877e+01	3.057342e+01
2.137813066240385e-01	1.342416e+01	2.254630e+01	3.032707e+01
2.139033769365385e-01	1.338187e+01	2.250168e+01	3.028150e+01
2.141475175615385e-01	1.333897e+01	2.245445e+01	3.023234e+01
2.146357988115385e-01	1.330363e+01	2.241070e+01	3.018479e+01
2.151641342043664e-01	1.328448e+01	2.238266e+01	3.015267e+01
2.155672170715758e-01	1.327251e+01	2.236416e+01	3.013117e+01
2.162217269108956e-01	1.325516e+01	2.233739e+01	3.009988e+01
2.171982894108956e-01	1.323481e+01	2.230630e+01	3.006317e+01
2.181748519108956e-01	1.322347e+01	2.228963e+01	3.004270e+01
2.191514144108956e-01	1.322422e+01	2.229351e+01	3.004760e+01
2.193650374577706e-01	1.326663e+01	2.237804e+01	3.017299e+01
2.197312483952706e-01	1.345619e+01	2.275591e+01	3.073650e+01
2.203415999577706e-01	1.377579e+01	2.339217e+01	3.168459e+01
2.207688460515206e-01	1.400870e+01	2.385510e+01	3.234589e+01
2.210129866765206e-01	1.417762e+01	2.419098e+01	3.272676e+01
2.215012679265206e-01	1.451681e+01	2.486498e+01	3.342356e+01
2.224423739005088e-01	1.512550e+01	2.607306e+01	3.463982e+01
2.228696199942588e-01	1.535684e+01	2.652961e+01	3.509788e+01
2.232358309317588e-01	1.560288e+01	2.686934e+01	3.543810e+01
2.237241121817588e-01	1.592366e+01	2.721819e+01	3.578708e+01
2.243838440390565e-01	1.622344e+01	2.752800e+01	3.609688e+01
2.250685730842040e-01	1.639248e+01	2.770370e+01	3.627252e+01
2.254116554911474e-01	1.642262e+01	2.773664e+01	3.630537e+01
2.259695858757688e-01	1.643218e+01	2.774988e+01	3.631820e+01
2.268694174696194e-01	1.644336e+01	2.776451e+01	3.633135e+01
2.278459799696194e-01	1.644771e+01	2.776793e+01	3.633162e+01
2.288225424696194e-01	1.644386e+01	2.775824e+01	3.631713e+01
2.292497885633694e-01	1.643725e+01	2.774612e+01	3.630193e+01
2.296159995008694e-01	1.638245e+01	2.763842e+01	3.619112e+01
2.300432455946194e-01	1.611207e+01	2.710065e+01	3.564958e+01
2.305315268446194e-01	1.580740e+01	2.649559e+01	3.504020e+01
2.315080893446194e-01	1.521509e+01	2.532089e+01	3.385687e+01
2.316301596571194e-01	1.514472e+01	2.518164e+01	3.371654e+01
2.319353354383694e-01	1.497437e+01	2.485266e+01	3.338486e+01
2.320574057508694e-01	1.488967e+01	2.472994e+01	3.326108e+01
2.323015463758694e-01	1.470435e+01	2.451004e+01	3.303904e+01
2.327898276258694e-01	1.436705e+01	2.414934e+01	3.267408e+01
2.336740843377448e-01	1.385251e+01	2.361308e+01	3.213014e+01
2.337961546502448e-01	1.379963e+01	2.355765e+01	3.207365e+01
2.340402952752448e-01	1.372991e+01	2.348319e+01	3.199709e+01
2.341013304314948e-01	1.371947e+01	2.347159e+01	3.198497e+01
2.342234007439948e-01	1.370960e+01	2.345944e+01	3.197177e+01
2.344675413689948e-01	1.369622e+01	2.344154e+01	3.195179e+01
2.349558226189948e-01	1.367691e+01	2.341328e+01	3.191939e+01
2.352835791950238e-01	1.366589e+01	2.339637e+01	3.189973e+01
2.357615216561082e-01	1.365135e+01	2.337369e+01	3.187321e+01
2.365354485583377e-01	1.363071e+01	2.334157e+01	3.183544e+01
2.375120110583377e-01	1.361129e+01	2.331168e+01	3.179976e+01
2.384885735583377e-01	1.360227e+01	2.329856e+01	3.178317e+01
2.394803948474002e-01	1.360398e+01	2.330315e+01	3.178749e+01
2.399381585192752e-01	1.382701e+01	2.374730e+01	3.244910e+01
2.405485100817752e-01	1.414634e+01	2.438243e+01	3.339466e+01
2.409757561755252e-01	1.438284e+01	2.485211e+01	3.404973e+01
2.412198968005252e-01	1.455317e+01	2.519061e+01	3.442091e+01
2.417081780505252e-01	1.488317e+01	2.584583e+01	3.509293e+01
2.426274856243655e-01	1.545277e+01	2.697527e+01	3.623021e+01
2.430547317181155e-01	1.567696e+01	2.740443e+01	3.666084e+01
2.434209426556155e-01	1.593658e+01	2.771909e+01	3.697579e+01
2.439092239056155e-01	1.621785e+01	2.801636e+01	3.727314e+01
2.446911939226402e-01	1.649880e+01	2.830819e+01	3.756496e+01
2.451849182878279e-01	1.657801e+01	2.839240e+01	3.764911e+01
2.456010405324009e-01	1.659593e+01	2.841384e+01	3.767041e+01
2.462764453469830e-01	1.660791e+01	2.843026e+01	3.768618e+01
2.472530078469830e-01	1.661883e+01	2.844415e+01	3.769800e+01
2.482295703469830e-01	1.662056e+01	2.844336e+01	3.769329e+01
2.492061328469830e-01	1.661311e+01	2.842788e+01	3.767207e+01
2.496333789407330e-01	1.660430e+01	2.841209e+01	3.765272e+01
2.497859668313580e-01	1.658808e+01	2.838062e+01	3.761983e+01
2.502132129251080e-01	1.632358e+01	2.785489e+01	3.709004e+01
2.507014941751080e-01	1.602166e+01	2.725566e+01	3.648615e+01
2.516780566751080e-01	1.543977e+01	2.610240e+01	3.532360e+01
2.518001269876080e-01	1.537061e+01	2.596634e+01	3.518637e+01
2.520442676126080e-01	1.523658e+01	2.570972e+01	3.492743e+01
2.521053027688580e-01	1.519875e+01	2.564774e+01	3.486488e+01
2.522273730813580e-01	1.511010e+01	2.553135e+01	3.474733e+01
2.524715137063580e-01	1.492853e+01	2.532553e+01	3.453920e+01
2.529597949563580e-01	1.458632e+01	2.496315e+01	3.417222e+01
2.530818652688580e-01	1.450898e+01	2.488237e+01	3.409030e+01
2.533260058938580e-01	1.437626e+01	2.474375e+01	3.394939e+01
2.538142871438580e-01	1.414731e+01	2.450372e+01	3.370480e+01
2.539363574563580e-01	1.410494e+01	2.445873e+01	3.365866e+01
2.541804980813580e-01	1.406026e+01	2.440908e+01	3.360675e+01
2.546687793313580e-01	1.402186e+01	2.436099e+01	3.355417e+01
2.551765160573496e-01	1.400130e+01	2.433055e+01	3.351910e+01
2.555873675323639e-01	1.398776e+01	2.430932e+01	3.349423e+01
2.562543306071478e-01	1.396800e+01	2.427828e+01	3.345768e+01
2.572308931071478e-01	1.394474e+01	2.424194e+01	3.341442e+01
2.582074556071478e-01	1.393065e+01	2.422028e+01	3.338770e+01
2.591840181071478e-01	1.392575e+01	2.421334e+01	3.337753e+01
2.596112642008978e-01	1.393058e+01	2.422216e+01	3.338774e+01
2.598248872477728e-01	1.398434e+01	2.432880e+01	3.354551e+01
2.601910981852728e-01	1.417603e+01	2.471015e+01	3.411324e+01
2.608014497477728e-01	1.449407e+01	2.534199e+01	3.505076e+01
2.612286958415228e-01	1.474649e+01	2.584305e+01	3.569888e+01
2.614728364665228e-01	1.491674e+01	2.618115e+01	3.605314e+01
2.619611177165228e-01	1.523060e+01	2.680378e+01	3.668536e+01
2.629376802165228e-01	1.579370e+01	2.791757e+01	3.780585e+01
2.633038911540228e-01	1.602344e+01	2.825201e+01	3.814117e+01
2.637921724040228e-01	1.631619e+01	2.857949e+01	3.846889e+01
2.645890595160870e-01	1.663698e+01	2.891529e+01	3.880472e+01
2.651465443935616e-01	1.674645e+01	2.903073e+01	3.892011e+01
2.655385884286569e-01	1.676969e+01	2.905755e+01	3.894680e+01
2.661753811005211e-01	1.678152e+01	2.907410e+01	3.896278e+01
2.671519436005211e-01	1.679411e+01	2.909068e+01	3.897742e+01
2.681285061005211e-01	1.679791e+01	2.909316e+01	3.897619e+01
2.691050686005211e-01	1.677130e+01	2.903960e+01	3.891656e+01
2.700968898895836e-01	1.669139e+01	2.888350e+01	3.875233e+01
2.703105129364586e-01	1.655954e+01	2.862160e+01	3.848826e+01
2.705546535614586e-01	1.640636e+01	2.831751e+01	3.818169e+01
2.710429348114586e-01	1.611196e+01	2.773397e+01	3.759319e+01
2.720194973114586e-01	1.555187e+01	2.662953e+01	3.647884e+01
2.721415676239586e-01	1.547753e+01	2.650211e+01	3.635019e+01
2.723857082489586e-01	1.530997e+01	2.628043e+01	3.612604e+01
2.728739894989586e-01	1.496268e+01	2.589440e+01	3.573511e+01
2.729858287543768e-01	1.488924e+01	2.581717e+01	3.565676e+01
2.732095072652133e-01	1.476119e+01	2.568345e+01	3.552080e+01
2.736568642868861e-01	1.453217e+01	2.544367e+01	3.527655e+01
2.737687035423043e-01	1.448427e+01	2.539321e+01	3.522497e+01
2.739923820531407e-01	1.440764e+01	2.531164e+01	3.514118e+01
2.740483016808498e-01	1.439386e+01	2.529664e+01	3.512563e+01
2.741601409362680e-01	1.437798e+01	2.527838e+01	3.510625e+01
2.743838194471044e-01	1.435964e+01	2.525533e+01	3.508099e+01
2.748311764687772e-01	1.433791e+01	2.522427e+01	3.504554e+01
2.752372016978472e-01	1.432255e+01	2.520058e+01	3.501792e+01
2.756861020211090e-01	1.430732e+01	2.517652e+01	3.498964e+01
2.764138623181799e-01	1.428524e+01	2.514164e+01	3.494841e+01
2.773904248181799e-01	1.426187e+01	2.510485e+01	3.490437e+01
2.783669873181799e-01	1.424824e+01	2.508367e+01	3.487789e+01
2.793435498181799e-01	1.424412e+01	2.507772e+01	3.486856e+01
2.797707959119299e-01	1.424788e+01	2.508412e+01	3.487479e+01
2.799844189588049e-01	1.428663e+01	2.516057e+01	3.498708e+01
2.803506298963049e-01	1.447739e+01	2.553976e+01	3.555121e+01
2.808389111463049e-01	1.473023e+01	2.604177e+01	3.629746e+01
2.812661572400549e-01	1.496218e+01	2.650177e+01	3.693430e+01
2.816323681775549e-01	1.521204e+01	2.699768e+01	3.746210e+01
2.821206494275549e-01	1.553179e+01	2.763179e+01	3.810696e+01
2.824868603650549e-01	1.574456e+01	2.805292e+01	3.853135e+01
2.829751416150549e-01	1.599892e+01	2.855419e+01	3.903534e+01
2.833413525525549e-01	1.621922e+01	2.887706e+01	3.935906e+01
2.838296338025549e-01	1.649931e+01	2.919348e+01	3.967573e+01
2.846846014141058e-01	1.682263e+01	2.953389e+01	4.001618e+01
2.851824480787210e-01	1.691041e+01	2.962729e+01	4.010953e+01
2.855970208286355e-01	1.693073e+01	2.965159e+01	4.013368e+01
2.862699445812987e-01	1.694370e+01	2.966978e+01	4.015121e+01
2.872465070812987e-01	1.695655e+01	2.968677e+01	4.016611e+01
2.882230695812987e-01	1.696029e+01	2.968913e+01	4.016454e+01
2.891996320812987e-01	1.694636e+01	2.966104e+01	4.013010e+01
2.902219709484862e-01	1.689347e+01	2.955947e+01	4.001968e+01
2.906492170422362e-01	1.662721e+01	2.903096e+01	3.948657e+01
2.911374982922362e-01	1.633550e+01	2.845302e+01	3.890339e+01
2.921140607922362e-01	1.578285e+01	2.736491e+01	3.780479e+01
2.922361311047362e-01	1.570943e+01	2.723995e+01	3.767852e+01
2.924802717297362e-01	1.554494e+01	2.702376e+01	3.745972e+01
2.929685529797362e-01	1.520769e+01	2.664924e+01	3.708001e+01
2.930818907820524e-01	1.513607e+01	2.657379e+01	3.700336e+01
2.933085663866846e-01	1.501255e+01	2.644434e+01	3.687151e+01
2.937619175959491e-01	1.479387e+01	2.621440e+01	3.663677e+01
2.938752553982653e-01	1.475009e+01	2.616793e+01	3.658910e+01
2.941019310028975e-01	1.468600e+01	2.609864e+01	3.651743e+01
2.941585999040556e-01	1.467565e+01	2.608701e+01	3.650520e+01
2.942719377063717e-01	1.466471e+01	2.607354e+01	3.649055e+01
2.944986133110040e-01	1.465017e+01	2.605399e+01	3.646863e+01
2.949519645202685e-01	1.462962e+01	2.602352e+01	3.643346e+01
2.952821449567769e-01	1.461697e+01	2.600376e+01	3.641031e+01
2.957591898151782e-01	1.460032e+01	2.597729e+01	3.637910e+01
2.965316931807566e-01	1.457628e+01	2.593910e+01	3.633381e+01
2.975082556807566e-01	1.455257e+01	2.590152e+01	3.628862e+01
2.984848181807566e-01	1.453902e+01	2.588022e+01	3.626175e+01
2.994613806807566e-01	1.453522e+01	2.587454e+01	3.625244e+01
2.998886267745066e-01	1.453894e+01	2.588065e+01	3.625805e+01
3.001480261885691e-01	1.456749e+01	2.593633e+01	3.633846e+01
3.005752722823191e-01	1.478931e+01	2.637689e+01	3.699339e+01
3.010635535323191e-01	1.503853e+01	2.687116e+01	3.772730e+01
3.014907996260691e-01	1.528503e+01	2.735988e+01	3.835800e+01
3.018570105635691e-01	1.552854e+01	2.784281e+01	3.885842e+01
3.023452918135691e-01	1.583315e+01	2.844625e+01	3.947054e+01
3.027115027510691e-01	1.603362e+01	2.883930e+01	3.986649e+01
3.031997840010691e-01	1.628526e+01	2.930231e+01	4.033182e+01
3.035659949385691e-01	1.651709e+01	2.959554e+01	4.062557e+01
3.040542761885691e-01	1.675975e+01	2.985772e+01	4.088787e+01
3.049397882763270e-01	1.701630e+01	3.012788e+01	4.115803e+01
3.052776181619490e-01	1.705857e+01	3.017406e+01	4.120416e+01
3.057518297392743e-01	1.707416e+01	3.019431e+01	4.122419e+01
3.065198382837076e-01	1.708883e+01	3.021482e+01	4.124379e+01
3.074964007837076e-01	1.710066e+01	3.023013e+01	4.125660e+01
3.084729632837076e-01	1.710245e+01	3.022934e+01	4.125130e+01
3.094495257837076e-01	1.707699e+01	3.017914e+01	4.119409e+01
3.104413470727701e-01	1.700626e+01	3.004266e+01	4.104842e+01
3.106549701196451e-01	1.687678e+01	2.978579e+01	4.078913e+01
3.108991107446451e-01	1.672695e+01	2.948872e+01	4.048931e+01
3.113873919946451e-01	1.644051e+01	2.892939e+01	3.992447e+01
3.123639544946451e-01	1.588777e+01	2.789548e+01	3.887954e+01
3.124860248071451e-01	1.581134e+01	2.778059e+01	3.876328e+01
3.127301654321451e-01	1.564726e+01	2.758713e+01	3.856709e+01
3.132184466821451e-01	1.533692e+01	2.724992e+01	3.822442e+01
3.133405169946451e-01	1.526812e+01	2.717717e+01	3.815031e+01
3.135846576196451e-01	1.515633e+01	2.705892e+01	3.802934e+01
3.140729388696451e-01	1.497944e+01	2.686973e+01	3.783473e+01
3.141822250864062e-01	1.495468e+01	2.684233e+01	3.780612e+01
3.144007975199284e-01	1.493228e+01	2.681484e+01	3.777622e+01
3.148379423869728e-01	1.490635e+01	2.677885e+01	3.773544e+01
3.152397222057331e-01	1.488958e+01	2.675297e+01	3.770520e+01
3.156902017688247e-01	1.487308e+01	2.672666e+01	3.767414e+01
3.164204780502019e-01	1.484900e+01	2.668820e+01	3.762849e+01
3.173970405502019e-01	1.482310e+01	2.664688e+01	3.757884e+01
3.183736030502019e-01	1.480701e+01	2.662127e+01	3.754686e+01
3.193501655502019e-01	1.481256e+01	2.663391e+01	3.756472e+01
3.203725044173894e-01	1.486336e+01	2.673262e+01	3.770491e+01
3.207997505111394e-01	1.508220e+01	2.716680e+01	3.834969e+01
3.212880317611394e-01	1.532858e+01	2.765493e+01	3.906893e+01
3.216542426986394e-01	1.554879e+01	2.809134e+01	3.959594e+01
3.221425239486394e-01	1.584674e+01	2.868101e+01	4.021062e+01
3.231190864486394e-01	1.638263e+01	2.973308e+01	4.127171e+01
3.234852973861394e-01	1.660252e+01	3.004387e+01	4.158325e+01
3.239735786361394e-01	1.686056e+01	3.033018e+01	4.186972e+01
3.247865725538011e-01	1.713050e+01	3.061432e+01	4.215386e+01
3.252205725159021e-01	1.719763e+01	3.068675e+01	4.222623e+01
3.256590514286105e-01	1.721793e+01	3.071167e+01	4.225097e+01
3.263701933887831e-01	1.723256e+01	3.073233e+01	4.227087e+01
3.273467558887831e-01	1.724637e+01	3.075078e+01	4.228703e+01
3.283233183887831e-01	1.725063e+01	3.075393e+01	4.228600e+01
3.292998808887831e-01	1.724242e+01	3.073711e+01	4.226250e+01
3.305053252247206e-01	1.720759e+01	3.067333e+01	4.218734e+01
3.307189482715956e-01	1.707862e+01	3.041753e+01	4.192902e+01
3.309630888965956e-01	1.692957e+01	3.012212e+01	4.163073e+01
3.314513701465956e-01	1.664570e+01	2.956762e+01	4.107047e+01
3.324279326465956e-01	1.610053e+01	2.854614e+01	4.003748e+01
3.325500029590956e-01	1.602561e+01	2.843301e+01	3.992292e+01
3.327941435840956e-01	1.586549e+01	2.824333e+01	3.973038e+01
3.332824248340956e-01	1.556334e+01	2.791389e+01	3.939523e+01
3.334044951465956e-01	1.549668e+01	2.784318e+01	3.932310e+01
3.336486357715956e-01	1.539051e+01	2.773037e+01	3.920744e+01
3.341369170215956e-01	1.522791e+01	2.755508e+01	3.902649e+01
3.342413758403263e-01	1.520684e+01	2.753141e+01	3.900161e+01
3.344502934777875e-01	1.518799e+01	2.750750e+01	3.897529e+01
3.348681287527099e-01	1.516418e+01	2.747368e+01	3.893669e+01
3.352509622014283e-01	1.514789e+01	2.744837e+01	3.890703e+01
3.357084830910088e-01	1.513063e+01	2.742073e+01	3.887434e+01
3.364499697359086e-01	1.510541e+01	2.738028e+01	3.882624e+01
3.374265322359086e-01	1.507861e+01	2.733731e+01	3.877450e+01
3.384030947359086e-01	1.506174e+01	2.731024e+01	3.874065e+01
3.393796572359086e-01	1.505760e+01	2.730355e+01	3.872974e+01
3.405088076265336e-01	1.510736e+01	2.739932e+01	3.886398e+01
3.409360537202836e-01	1.532403e+01	2.782886e+01	3.950123e+01
3.414243349702836e-01	1.556865e+01	2.831317e+01	4.021038e+01
3.417905459077836e-01	1.578757e+01	2.874679e+01	4.072560e+01
3.422788271577836e-01	1.609454e+01	2.935471e+01	4.135751e+01
3.426450380952836e-01	1.629713e+01	2.975502e+01	4.176109e+01
3.431333193452836e-01	1.653803e+01	3.022732e+01	4.223582e+01
3.434995302827836e-01	1.674555e+01	3.052685e+01	4.253608e+01
3.439878115327836e-01	1.699545e+01	3.080865e+01	4.281807e+01
3.448369824241450e-01	1.726755e+01	3.109733e+01	4.310676e+01
3.452393646191649e-01	1.732572e+01	3.116058e+01	4.316996e+01
3.456896201398976e-01	1.734423e+01	3.118401e+01	4.319320e+01
3.464195395233329e-01	1.735970e+01	3.120593e+01	4.321430e+01
3.473961020233329e-01	1.737392e+01	3.122500e+01	4.323102e+01
3.483726645233329e-01	1.737841e+01	3.122849e+01	4.323021e+01
3.493492270233329e-01	1.737031e+01	3.121184e+01	4.320674e+01
3.504478598358329e-01	1.734332e+01	3.116268e+01	4.314727e+01
3.507530356170829e-01	1.727734e+01	3.103372e+01	4.301465e+01
3.511192465545829e-01	1.705717e+01	3.059752e+01	4.257396e+01
3.516075278045829e-01	1.677203e+01	3.003323e+01	4.200368e+01
3.517295981170829e-01	1.670358e+01	2.989793e+01	4.186688e+01
3.519737387420829e-01	1.657358e+01	2.964451e+01	4.161047e+01
3.524620199920829e-01	1.631611e+01	2.916898e+01	4.112896e+01
3.525840903045829e-01	1.624314e+01	2.906005e+01	4.101854e+01
3.528282309295829e-01	1.608546e+01	2.887166e+01	4.082718e+01
3.533165121795829e-01	1.578777e+01	2.854599e+01	4.049557e+01
3.534385824920829e-01	1.572228e+01	2.847639e+01	4.042448e+01
3.536827231170829e-01	1.561864e+01	2.836592e+01	4.031106e+01
3.541710043670829e-01	1.546096e+01	2.819518e+01	4.013443e+01
3.542728799946513e-01	1.544108e+01	2.817268e+01	4.011070e+01
3.544766312497881e-01	1.542309e+01	2.814958e+01	4.008516e+01
3.548841337600616e-01	1.539974e+01	2.811612e+01	4.004684e+01
3.552569185899833e-01	1.538350e+01	2.809076e+01	4.001709e+01
3.557181700850660e-01	1.536561e+01	2.806202e+01	3.998304e+01
3.564655910516678e-01	1.533943e+01	2.801989e+01	3.993286e+01
3.574421535516678e-01	1.531171e+01	2.797525e+01	3.987902e+01
3.584187160516678e-01	1.529399e+01	2.794662e+01	3.984321e+01
3.593952785516678e-01	1.528904e+01	2.793844e+01	3.983042e+01
3.605244289422928e-01	1.529861e+01	2.795392e+01	3.984455e+01
3.608143459344803e-01	1.541977e+01	2.819374e+01	4.019967e+01
3.610584865594803e-01	1.554202e+01	2.843582e+01	4.055812e+01
3.615467678094803e-01	1.578417e+01	2.891492e+01	4.125610e+01
3.619129787469803e-01	1.600038e+01	2.934291e+01	4.176023e+01
3.624012599969803e-01	1.629897e+01	2.993386e+01	4.237351e+01
3.627674709344803e-01	1.649417e+01	3.031856e+01	4.276135e+01
3.632557521844803e-01	1.672956e+01	3.076882e+01	4.321392e+01
3.636219631219803e-01	1.694051e+01	3.105248e+01	4.349818e+01
3.641102443719803e-01	1.717037e+01	3.130600e+01	4.375183e+01
3.649620425550026e-01	1.740342e+01	3.155361e+01	4.399944e+01
3.652858913558549e-01	1.744209e+01	3.159644e+01	4.404222e+01
3.657652807819492e-01	1.745896e+01	3.161866e+01	4.406421e+01
3.665415020104731e-01	1.747554e+01	3.164217e+01	4.408676e+01
3.675180645104731e-01	1.748950e+01	3.166081e+01	4.410284e+01
3.684946270104731e-01	1.749330e+01	3.166317e+01	4.410061e+01
3.694711895104731e-01	1.748425e+01	3.164498e+01	4.407528e+01
3.705698223229731e-01	1.745806e+01	3.159789e+01	4.401746e+01
3.708139629479731e-01	1.742673e+01	3.153770e+01	4.395427e+01
3.709970684167231e-01	1.733244e+01	3.135116e+01	4.376541e+01
3.712412090417231e-01	1.718771e+01	3.106465e+01	4.347579e+01
3.717294902917231e-01	1.690763e+01	3.051068e+01	4.291562e+01
